word,frequency
access,9
foreshadow,1
bleak,1
outlook,2
security,11
backdrop,2
call,10
centered,2
decarbonization,1
fostering,3
reciprocity,1
nature,10
implementing,3
regenerative,1
natural,20
elimination,1
detrimental,2
promotion,1
equitable,1
transformative,4
lower,8
income,7
nation,14
paradigm,1
must,9
occur,5
replaces,1
exploitative,1
wealthoriented,1
prioritize,6
sustainability,23
advocate,5
cultural,1
kinship,1
communal,1
wellbeing,3
underpinned,1
finite,2
interconnectedness,2
inhabitants,1
imperative,4
navigate,2
away,1
precipice,1
collectively,1
harness,2
societal,2
value,12
steer,1
toward,6
come,1
integrity,1
equity,5
price,26
fertilizers,1
generation,8
organic,1
waste,16
growth,38
led,4
solid,2
municipal,2
higher,22
inherently,1
related,7
agriculture,3
yield,4
necessary,2
replenish,1
soil,2
essential,5
minerals,1
synergistic,2
problem,13
composting,3
align,5
circular,2
green,35
cardboard,1
animal,1
manure,1
promising,3
feedstock,1
extraction,3
valuable,6
compounds,1
discuss,5
factor,18
compare,3
input,1
consider,6
optimizing,3
biochar,1
inoculation,1
final,1
product,5
shorter,1
applications,2
composts,1
various,15
along,6
collapse,2
silicon,2
valley,2
signature,1
republic,1
analysing,1
moment,4
traditional,5
fintech,21
etfs,3
highfrequency,1
sampled,1
onehour,1
interval,2
seventeen,2
encompassing,3
pre,4
period,47
find,22
parametric,2
vector,2
autoregressive,7
tvpvar,3
impulse,2
net,14
transmitter,7
spillover,45
pronounced,6
coinciding,1
big,4
persisting,1
medium,3
comprehensively,1
banking,14
covering,6
range,8
fall,4
electric,1
vehicles,3
evs,2
considered,3
reducing,5
emission,19
transportation,2
addressing,5
implemented,4
direct,4
encourage,2
evaluation,4
regarding,5
effectiveness,14
nonfinancial,7
additionally,5
design,2
endogenous,2
potentially,1
biased,1
estimations,2
penetration,2
utilizes,1
quasinatural,1
gradual,1
nationwide,1
constraints,11
mitigating,2
endogeneity,4
collect,3
panel,9
prefecturelevel,1
employ,7
modified,3
fixed,3
quantify,2
sales,4
share,6
variation,2
follows,2
purchase,4
lead,6
parking,1
promotional,1
goal,10
restrictions,2
number,10
boosting,1
vary,5
found,10
positive,23
uncover,5
heterogeneous,2
macroprudential,6
gdp,11
distribution,2
bringing,1
together,3
developments,2
quantile,12
lefttail,1
previous,5
conditional,6
mean,5
offset,2
deterioration,1
growthatrisk,2
buildup,1
cyclical,1
vulnerability,3
materialization,1
dependent,2
position,4
cycle,2
instrument,13
elapsed,1
particular,5
tightening,1
expansions,1
borrowerbased,2
rapidly,1
observed,2
conversely,7
downturn,3
loosening,1
immediate,1
importance,8
timing,2
overall,11
useful,2
assess,8
termstructure,1
digitalization,9
engine,1
promoting,7
created,3
prospects,1
enterprise,17
transformation,15
utilizing,3
resourcebased,3
innovatively,1
dimension,5
statistically,1
greatly,1
mechanism,12
promote,10
alleviation,1
mismatch,1
attention,4
heterogeneity,2
opportunist,1
scenario,2
proving,1
areas,1
lowmarketization,1
highcompetition,1
intensity,2
level,25
national,4
pilot,1
zone,1
nbdcpz,1
cetp,1
played,2
stimulating,2
affecting,1
scope,2
philosophy,1
direction,5
greenization,1
south,12
comprising,2
economically,1
disadvantaged,2
region,25
world,14
electricity,2
industrialization,1
abundant,1
hold,3
immense,1
encounters,2
history,2
classification,2
statistics,2
merits,1
demerits,1
delves,2
extreme,9
environment,8
residential,1
industrial,9
usage,4
conclude,4
insighths,1
highlighting,4
play,6
shaping,3
adequately,1
addressed,2
embraced,2
caused,9
decline,2
worldwide,5
experiencing,2
serious,1
protecting,1
preserving,1
way,8
survive,2
listed,5
polish,3
initiative,5
triple,1
bottom,1
line,4
tbl,4
obtain,1
normal,7
regardless,1
true,2
perception,1
translate,1
considering,5
boundary,2
explain,4
exacerbated,2
massive,1
burning,1
fossil,5
represented,1
likewise,1
consumption,5
supporting,4
lowcarbon,9
dfs,2
regulatory,10
mitigation,3
stimulate,2
materializes,1
realizing,1
depends,2
moderating,2
prominent,6
universality,1
characteristics,7
regulation;,1
evident,1
fourthtier,1
central,9
western,1
efficiency,21
structure,10
upgrading,1
heteroscedasticitybased,1
rigobon,1
sack,1
daily,8
russia–ukraine,4
conflict,12
open,3
january,3
november,2
within,19
local,3
projections,1
considerable,3
macroeconomic,6
weekly,1
fell,2
inflation,4
commodity,23
soared,1
verifying,1
contractionary,1
longterm,10
bond,9
remained,3
stable,2
implying,4
triggered,1
flight,1
able,3
borrow,1
prewar,1
funding,7
concerning,3
indicator,5
implied,3
credit,23
default,4
swap,1
spread,3
crosscurrency,1
basis,3
sustained,2
systemic,7
stress,8
statedependent,1
importers,1
border,9
close,2
military,1
ties,1
belligerents,1
inform,1
assist,2
households,1
preparing,2
possible,2
contingencies,1
arising,1
vital,2
developing,8
fourth,2
revolution,5
utilises,1
subsample,2
methodologies,3
capture,4
connection,2
southern,1
oscillation,1
soi,4
light,5
quantitative,9
discussion,2
adverse,6
exist,2
favourable,2
nina,3
phenomenon,5
opinion,2
cannot,1
established,2
accompany,2
primarily,1
nino,2
phenomena,1
out,6
conducive,2
turn,3
accompanied,1
underlining,1
beneficial,4
alleviating,1
increasingly,1
severe,2
round,2
forward,1
suggestions,3
tackle,1
issued,1
twelve,1
decompose,1
december,2
june,2
enabling,2
cover,2
major,13
episodes,3
sovereign,2
debt,12
russiaukraine,4
corresponding,3
boom,1
bust,1
contributor,2
degree,4
connectedness,26
turbulent,5
exhibit,9
relatively,4
low,12
diversification,9
attributes,1
particularly,14
supported,1
euro,2
denmark,1
hongkong,1
msw,5
pressing,2
concern,7
interest,4
wastetoenergy,3
wtet,3
divert,1
landfills,1
hindered,1
treatment,1
balanced,2
disposal,1
emphasizing,2
reduce,10
ais,1
route,1
optimization,2
composition,2
forecasting,6
highsolids,1
anaerobic,1
digestion,1
torrefaction,1
plasma,1
pyrolysis,1
incineration,1
gasification,1
biodegradation,1
hydrothermal,1
carbonization,1
examined,7
emphasize,6
assessment,4
mechanical,1
biological,1
healthrelated,1
aiming,2
mitigate,4
electronic,1
ewaste,1
health,15
thoroughly,3
discussed,1
release,1
hazardous,1
substances,1
air,1
complexity,3
faced,2
proposes,2
safeguard,1
blockchain,11
interpretive,1
gather,1
feedback,2
fresh,1
vegetable,1
online,1
retailers,1
stateowned,1
meat,1
dairy,1
retail,1
stores,1
highlight,8
enhanced,2
transparency,3
reliability,1
traceability,2
labor,3
interoperability,1
accuracy,2
consideration,3
identified,3
standardized,2
protocols,1
verification,1
barrierreduction,1
collaboration,3
regulators,10
aimed,4
create,4
resilient,9
efficient,6
roadmap,1
prioritizing,1
improvement,4
targeted,2
farmers,2
agricultural,2
ensure,5
harnessing,1
strengthen,3
amid,4
spur,1
reflection,2
reevaluation,1
matter,6
valued,1
reigniting,1
debates,2
aim,16
settings,2
substantive,1
helping,2
burgeoning,2
diverse,2
comparative,4
agendas,1
positioned,1
alternative,9
progressive,2
inclusive,2
growth;,1
economy;,1
community,5
wealth,4
building;,1
doughnut,1
economics;,1
foundational,1
stated,1
vision,2
argument,5
creative,1
longstanding,2
require,7
ongoing,3
scrutiny,2
realise,2
meaningfully,1
evolution,3
islamic,37
conventional,9
gulf,3
cooperative,1
council,5
gcc,12
affect,8
designmethodologyapproach,15
orbis,1
database,7
annual,2
descriptive,3
ttest,1
multiple,5
2sls,1
gmm,2
employed,2
liquidity,16
counterparts,3
revealed,5
capacity,4
manage,2
nonperforming,1
loan,1
rate,7
percentage,2
nonimportant,1
sharply,1
originalityvalue,15
executive,1
wellstructured,1
balance,4
sheet,2
epidemic,2
audit,16
kam,9
auditing,10
quality,11
author,18
ordinary,2
square,5
firmyear,2
jordanian,2
institution,9
2017–2022,1
hypotheses,3
content,2
disclosure,9
investigation’s,1
standard,7
isa701,2
confirming,4
crisis’,2
devastating,1
supplementary,1
highquality,1
correlation,6
auditor,4
workload,1
link,2
reporting,4
unfavourable,1
filings,1
standardsetters,2
isa701’s,1
mandate,1
precautionary,1
significance,3
confidence,1
calming,1
fears,1
helpful,1
readers,1
curious,1
ramifications,2
academia,4
expanding,1
explanation,2
authors’,3
procedure,2
represent,4
preliminary,2
linking,1
minimal,1
react,2
protection,2
auditors’,1
enlarged,1
vast,1
majority,1
highly,6
regulated,1
examining,2
behaviour,1
weak,2
legal,1
brics,5
grapple,1
formidable,1
declining,2
biodiversity,5
driving,4
transition,9
transitions;,1
probe,1
advanced,2
econometric,2
ols,3
fmols,1
dols,1
effectols,1
feols,1
mmqr,1
robust,5
cointegrating,1
preservation,1
notably,3
accessible,2
rich,2
strong,12
inclination,1
overreliance,1
hampers,1
recommends,1
leverage,2
safeguarding,1
effectively,2
foster,6
middle,2
east,1
north,1
africa,7
mena,3
strongly,3
greater,5
profitability,8
only,11
marginally,1
managing,3
improved,3
appetite,1
deepen,2
notion,1
reforms,2
boost,4
standing,1
evaluates,2
composite,1
lockin,1
cli,6
then,7
inclusion,10
gfi,6
pace,1
2010–2017,1
conduct,3
detect,1
asymmetric,6
threshold,1
mediating,1
gficli,1
nexus,2
primary,4
abatement;,1
restraining,1
eastern,1
firsttier,1
nonresourcebased,1
cities;,1
internet,2
relationship;,1
indirect,2
acceleration,1
eliminating,1
channel,4
essay,2
critically,2
generative,1
accounting,11
academy,3
education,4
accelerated,1
language,1
llms,1
chatgpt,1
raises,2
urgently,2
long,12
changeinducing,1
presenting,1
uncritical,1
problematic,2
functionalist,1
view,3
discipline,2
technical,3
reductionism,1
embrace,1
teaching,2
renewed,1
broader,1
thereby,1
move,3
core,2
curriculum,1
dominated,1
decade,6
fundamental,1
recognising,1
threat,4
seize,1
available,4
critique,1
fore,1
sort,1
market’,1
impetus,2
students,1
society,2
dccgarch,3
combined,3
calculate,2
garchmidas,1
metals,7
precious,3
recipient,3
livestock,3
exporters,1
aggregate,2
prominently,1
differ,6
category,7
emerged,4
dramatically,1
web,4
collection,2
pertinent,1
papers,5
subject,2
2015–2023,1
carried,1
utilising,1
prisma,1
keyword,9
relating,1
performed,2
search,4
topic,2
title,1
bar,1
february,3
searched,1
cyber,1
theft,1
crimes,1
money,2
laundering,2
terrorism,1
twostep,2
rstudio,1
affiliations,1
shown,2
plot,1
vosviewer,3
cooccurrence,3
influential,3
themes,4
document,4
published,4
productive,2
publication,2
wang,1
tied,1
prolific,2
similar,2
vein,1
united,4
output,1
southwestern,1
university,1
list,1
articles,8
corporate,16
systematic,5
order,5
advance,2
understanding,16
expands,1
hazards,1
facing,2
last,1
exhibited,1
owing,2
recurring,1
asset,9
attracted,1
hedgers,1
stream,2
substantially,1
choice,1
algorithms,4
casesensitive,1
practitioners,2
attempt,4
unsatisfactory,1
apply,3
basic,1
selected,4
formally,1
bloomberg,8
noted,2
component,10
subindex,7
wave,3
shortterm,8
memory,1
tool,7
superiority,2
assessing,2
adjusting,1
russianukrainian,3
rising,1
warming,1
sea,2
droughts,2
floods,1
poorest,1
flooding,1
livelihoods,1
combat,1
reverse,1
damage,1
belt,1
road,1
bri,4
responsible,1
portion,2
besides,3
fnt,3
gen,4
optimum,2
ntr,2
crosssectional,2
distributed,2
lag,4
csardl,1
focused,4
countrieswhereby,1
obervationsfrom,1
1990–2020,1
co2,1
popular,1
satisfy,1
incentivize,2
discourage,1
ntrrelated,1
carbonenergy,1
transmitting,2
versus,4
russiaukrainian,1
illustration,1
function,4
virf,1
correlation–generalised,1
heteroskedasticity,2
2007–march,1
brown,3
control,5
transmission,3
stand,2
receiver,11
impacted,2
reflecting,2
interconnectivity,1
evolving,2
intervention,1
portfolio,8
overview,1
bct,3
knowledge,12
drive,3
landscape,2
tourism,9
hospitality,8
sociotechnical,3
synthesizing,1
edatabases,1
scopus,5
establishing,1
transaction,2
trustworthiness,1
technologybased,1
knowledgebased,1
digitization,8
shifting,3
lens,2
refers,1
stay,1
updated,1
upcoming,1
trend,9
customer,4
sociodimension,1
confined,1
alone,1
instead,2
strategic,6
sharing,1
team,1
establish,2
foundation,2
methodologiestheoretical,1
informing,3
allocated,1
socio,1
federal,1
reserve,1
easing,6
unconventional,1
creditmarket,1
facilities,1
undertaking,1
largescale,1
carefully,1
responsive,1
extant,4
introduction,1
rolling,2
windows,2
nonparametric,4
causalityinquantiles,3
studying,2
reaction,5
investigating,1
causality,2
variable,9
predicted,2
except,2
causal,3
become,9
asian,1
time;,1
investigated,2
exchange,3
brazil,5
russia,13
india,10
pandemicinduced,3
extracted,2
garch,1
diebold,4
yilmaz,4
journal,2
57–66,1
connected,1
similarly,1
finally,9
remaining,2
transfer,1
small,7
smes,10
victorian,2
australia,3
bushfires,1
shrm,1
outcomes,6
qualitative,4
virtual,1
semistructured,2
interviews,3
contextually,1
destinations,1
bright,1
echucamoama,1
located,1
victoria,2
thematic,3
undertaken,2
mixed,2
macro,1
meso,1
microlevel,1
location,1
management;,1
ownermanagers’,1
networks;,1
prior,2
crises;,1
wellbeing;,1
processes;,1
shortage,7
tensions,1
dilemmas,1
employee,6
owner,2
inspired,1
uns,1
sdg,10
hrm,1
nurture,1
timely,2
conversation,1
covidinduced,2
workplace,3
likelihood,2
nuanced,3
g7,9
spanning,4
motivated,2
meticulously,1
stringency,2
gross,4
domestic,3
foreign,2
inflow,2
employing,3
rigorous,1
diagnostic,5
simulations,2
bootstrap,1
corrected,1
error,2
feasible,1
statistical,1
pivotal,3
carry,1
member,2
collective,3
group,3
stringent,1
measured,2
striking,1
harmonious,2
aligning,1
ecofriendly,1
actionable,1
growing,5
standardize,1
establishment,1
jointly,1
funded,1
adaptation,1
unified,1
streamline,1
commitment,6
greener,1
prosperous,1
autoregression,1
combination,3
extended,2
joint,1
interlinkages,2
systemwide,1
realized,1
peak,2
early,2
directional,2
proves,1
formulations,1
fluctuations,2
table,1
ensuring,3
swings,1
geopolitical,9
frequency,3
comovements,1
top,1
oilproducer,1
consumer,10
namely,1
canada,3
saudi,3
arabia,3
timedomain,1
[1],1
frequencydomain,2
[2];,1
wavelet,2
coherence,1
run,18
lesser,3
extent,4
hand,9
heavier,1
intermediate,1
defined,1
exerts,1
general,5
stronger,5
susceptible,2
stemming,2
shortlived,1
dissipates,1
quick,1
participants,2
contrary,1
characterize,1
mirroring,1
edc,1
coincided,1
marked,2
contagion,1
tax,5
avoidance,6
separately,2
moderated,3
institutional,8
family,9
ownership,5
french,2
shareholder,2
amplify,2
indicating,4
performance—resource,1
ecoinnovation—are,1
linked,1
paris,1
agreement,1
even,5
maintain,2
authorities,2
banks’,2
lending,4
score,4
2007–2009,2
2010–2012,1
estimate,4
instrumental,2
differenceindifference,1
rating,2
investigation,5
engaged,1
allowing,3
downsize,1
deposit,3
esgengaged,1
deeper,2
essentially,1
pillar,1
mediumsized,2
employment,3
globally,2
bibliometric,5
encountered,1
conceptual,3
diagram,1
reduced,1
purchasing,1
scarcity,2
skilled,1
raw,1
limitations,5
overcoming,1
entrepreneurial,2
facilitating,2
survival,2
aftermath,1
involvement,2
decisionmaking,12
firms’,4
exploiting,2
longitudinal,2
firmlevel,3
bank’s,1
followup,1
prepandemic,2
ability,3
withstand,2
drops,1
exacerbate,1
pandemic’s,1
creditconstrained,1
repayment,1
accessing,1
hampered,1
exerted,1
sound,1
possibly,1
suggesting,1
slowdown,1
entrepreneurship,6
still,5
interplay,1
circumstances,3
surrounding,3
diverge,1
converge,1
seek,3
similarities,1
largest,3
variety,1
disasters,1
included,2
shortcomings,1
summarize,1
supervision,1
elements,2
became,2
laxer,1
banklevel,1
defining,1
narrowly,1
discretion,1
computation,1
ratios,2
weaker,1
monitoring,3
coupled,1
digitalisation,3
globalisation,2
robotisation,1
productivity,1
place,5
emergence,2
recently,1
disintegration,1
partial,3
reshoring,1
modelling,2
introduced,3
fifth,1
sectoral,1
territorial,2
masst5,1
carved,1
niche,1
macroeconometric,1
regional,5
now,3
strengthened,1
breakdown,1
longer,2
series,12
submodel,1
allow,4
europe,1
2007–08,1
contraction,2
account,4
esgenabled,1
resulting,3
esgprioritized,2
respect,1
upstream,1
downstream,1
top100,1
s&p,1
participating,2
grouped,3
according,4
abnormal,1
occurrence,2
obtaining,1
abnormally,1
opposite,1
active,1
body,1
esgrelated,1
equipped,1
unravels,1
agricommodity,4
wheat,4
importing,3
counties,2
invasion,2
fob,1
black,8
wheatimporting,1
ukraine,4
frame,2
july,1
baruník,1
křehlík,1
iraq,2
pakistan,2
tanzania,1
short,8
egypt,1
turkey,4
bangladesh,1
spilled,1
comparatively,2
signify,2
contemplating,1
invest,1
undertake,1
select,1
analyzed,2
cohesion,2
convergence,4
combines,1
measurement,5
relate,1
operationalization,1
nonborder,3
firstly,1
recoverability,1
finding,3
secondly,1
reflects,1
catchingup,1
liberalization,1
thirdly,1
convergent,1
tend,2
seen,1
objects,2
strength,1
csr,13
projectbased,1
pbo,10
fulfilling,1
box,2
collected,2
hexuncom,1
csmar,1
qca,1
configurations,2
size,3
paths,2
nonhigh,2
limitationsimplications,4
cracks,1
inhibit,1
enhancement,2
expanded,1
civil,1
decisionmakers,1
intellectual,3
cope,2
verifies,1
revealing,2
paths;,1
thinking,1
enrich,3
cryptocurrencies,5
gold,8
multivariate,2
static,2
showed,1
independence,1
worth,1
noting,1
diversifiers,2
just,2
mention,1
bitcoin,8
maintained,1
dash,1
joined,1
fact,1
biggest,2
maker,1
netreceiver,1
notice,1
reception,1
confirm,3
safe,5
haven,4
propagation,2
litecoin,1
agrifood,2
scoping,1
empowering,1
promoted,1
trust,2
unexplored,1
avenues,1
obstacle,1
identification,1
localized,2
fair,1
interdisciplinary,1
dependence,3
threatens,1
esr,7
korea,3
neglected,2
disaggregated,2
explanatory,1
crossquantilogram,1
1980q2,1
2018q4,1
powerful,1
esr;,1
component;,1
iii,2
subcomponents,2
quantiles;,1
predictive,2
weaken,3
passes,1
imply,3
korean,1
changing,3
timelags,1
background,1
patients,4
metaanalysis,4
quantitatively,1
pubmed,1
classified,1
costofillness,1
coi,2
topdown,4
bottomup,4
calculating,1
average,2
expenditures,2
yielded,1
records,2
met,1
criteria,2
consisting,1
italy,1
philippines,1
greece,1
iran,1
kenya,3
nigeria,1
kingdom,2
indicated,1
healthcare,1
medical,2
ranged,1
demonstrated,2
intensive,1
care,8
unit,1
icu,1
approximately,1
twice,1
wards,1
imposed,1
varying,1
postcovid19,1
administrators,2
programs,1
accord,1
cooperation,2
gcc’s,4
dependency,1
digitally,1
repercussions,1
shedding,1
provision,2
goods,1
secondary,1
finance’s,3
ethical,3
emphasising,1
bolster,1
welfare,3
offering,5
discourse,1
policymaking,1
economies’,1
regulative,1
reputational,2
pressures,1
penalties,2
wrongdoing,1
surprisingly,3
violations,1
voluntary,3
foreignowned,1
loss,2
misconducts,1
upholding,1
reputation,1
recover,1
unfavorable,1
devised,1
poor,3
solve,2
lives,2
save,2
planet,1
predict,2
7tn,1
spent,1
annually,1
accomplish,3
posing,1
ethically,1
fairness,1
zakat,1
waqf,1
sadaqat,1
qardhasan,1
realising,1
preferred,1
items,1
metaanalysesbased,1
google,1
scholar,2
chosen,1
reviewed,1
analysed,1
careful,1
indonesia,1
malaysia,1
commercial,1
fill,1
postpandemic,1
disparities,4
kind,1
underlying,1
hypothesises,1
nonlinear,7
suppliers,1
corporations,3
10year,1
concave,1
received,3
sensitive,1
predictability,1
constrained,1
pursuing,1
aggressive,1
closer,1
optimal,2
belowoptimal,1
deviations,1
rapidlygrowing,1
continuous,1
adaptive,3
splines,1
mars,2
estimating,1
wellknown,1
flexible,5
highdimensional,1
unlike,1
accurate,2
immediately,1
sharia,1
supervisory,1
board,8
committee,5
showing,1
governancerelated,1
marsbased,1
prediction,5
operating,1
neoliberal,6
countries’,1
political–administrative,1
politics,2
recentralization,2
scalar,1
postcrisis,1
fast,1
centralized,1
leaving,1
room,1
citizen,1
participation,1
parallel,1
municipality,2
organs,1
regard,1
industry;,1
elected,1
mayors,1
themselves,2
ankara,1
metropolitan,1
authoritarianism,1
reinforced,1
centralization,1
equilibrium,2
intermediary,1
forwardlooking,2
