word,frequency
highlight,9
improvement,5
comprehensive,10
input,9
framing,4
security,20
privacy,9
issue,28
governance,17
limitationsimplications,4
airelated,3
potential,17
toward,11
organization,23
necessity,2
industry,21
derive,4
benefit,15
implication,19
benefitted,1
r&d,2
activity,5
harness,1
maximum,2
appreciable,1
influence,10
society,16
term,5
human–device,1
interaction,4
expected,7
project,3
farreaching,1
effect,4
deriving,2
originalityvalue,5
holistic,3
unique,7
attempt,1
policymakers,12
meaningful,4
rule,5
carry,1
out,9
generate,8
excitement,1
type,9
playing,5
turnbased,1
realtime,5
strategic,5
rts,2
character,2
warcraft,1
chess,1
fun,2
play,8
decrease,2
player,7
point,8
hence,3
autonomous,16
assistant,2
reinforcement,12
drl,12
continue,4
learn,6
erasing,1
previously,3
learned,4
memory,2
adapt,5
style,2
describe,5
royale,1
heroes,1
implement,6
drlbased,2
first,20
base,3
created,4
rulebased,4
conventional,2
next,6
trained,1
imitate,2
behavior,11
matches,1
show,25
copy,1
choice,11
fow,3
witnessing,1
evolution,4
here,5
refer,4
form,8
paid,3
unpaid,1
physical,4
virtual,8
workplace,3
enabled,4
cover,2
crowdsourcing,1
platform,19
amazon,1
mechanical,1
turk,1
online,11
marketplaces,1
taskrabbit,1
qapa,1
regular,2
job,8
bringing,2
back,2
frontier,1
shift,3
perception,3
selfimprovement,1
sure,2
positively,3
shape,4
economic,27
outcome,13
nation,9
enable,9
place,3
capture,3
traits,1
evolving,3
attitudes,1
value,21
regarding,12
assessed,1
considered,8
aim,19
enlighten,1
stakeholders,5
csf,6
iass,6
integrating,5
robotics,7
prioritization,3
hierarchy,1
expert,8
minimum,2
experience,4
theory,6
theoretical,6
lens,2
interpretative,1
structure,10
tism,2
country,14
leverage,3
associated,4
societal,6
basic,3
collection,5
standardized,1
hardware,4
manpower,2
startup,1
culture,4
act,5
block,4
undertaking,1
implementing,4
clearcut,1
regulation,6
proper,4
functioning,1
function,9
properly,2
chances,1
working,3
level,19
considering,5
size,1
population,8
only,11
limitation,5
possibility,4
identified,6
hold,3
significance,2
understand,12
order,11
corresponding,2
kind,2
identification,7
further,14
significant,5
emerging,10
economy,9
multinational,1
enterprise,4
emnes,1
utility,2
capital,3
software,10
come,3
share,5
lessons,3
recruiting,1
engaging,1
participant,3
brave,3
randomized,1
controlled,1
trial,1
carried,4
northwest,1
portland,1
board,1
mhealth,1
lab,1
team,1
recruited,1
american,3
indianalaska,1
native,4
aian,12
teen,4
adults,4
nationwide,1
15–24,1
old,1
via,4
channel,3
text,8
message,8
enrolled,2
participate,3
month,2
received,3
weeks,2
designed,5
improve,11
helpseeking,1
cultural,13
pride,1
resilience;,1
math,2
stem,2
elevate,1
reaffirm,1
voices,1
medicine;,1
then,18
facebook,1
instagram,1
recruit,1
retention,1
completing,1
intervention,10
arms,2
adultserving,1
prevention,2
program,5
makers,10
researchers,10
educators,1
generation,5
change,13
[purposesignificance],1
feature,10
published,5
provinces,2
city,18
disseminate,2
refine,1
inform,6
[methodprocess],1
examined,3
artifi⁃,1
cial,1
content,3
discourse,4
[resultconclusion],1
revealed,2
similarity,4
difference,5
usually,1
own,5
geographical,1
characteristics,9
shortcomings,2
suggestion,3
refining,1
part,6
wellbeing,6
cornerstones,1
community,12
parents,1
psychiatric,1
loss,6
enormous,2
burden,4
suffering,1
children’s,1
ordinary,1
calculation,2
cost,3
daily,4
diaries,1
ddds,1
instant,2
reporting,1
become,11
powerful,4
intangible,2
namely,3
suffered,1
informal,1
caregiver,3
pilot,1
test,4
validity,3
accurate,5
consistent,2
obtained,4
survey,5
datagathering,1
affordable,2
prompt,2
costeffective,1
policyoriented,1
besides,4
conjunction,3
professional,4
face,8
brain–computer,1
bci,10
promising,6
domain,4
brain,1
interpreted,1
invasive,1
noninvasive,1
monitoring,4
allowing,4
novel,15
therapeutic,2
disabilities,1
nonmedical,1
applications,24
ethical,12
academic,10
last,3
conclude,4
technology—including,1
commercial,7
ventures,1
seek,4
meld,1
ai—present,1
concern,18
topic,9
similar,2
prior,1
limited,5
sample,3
trend,8
debate,4
ethicists,2
ethics,8
warrant,1
psychological,3
additionally,4
question,12
yet,6
frequent,1
argue,8
addressed,4
guiding,2
grapple,1
explain,5
definition,4
early,13
childhood,2
subdivision,1
aspect,8
kindergarten,4
author,27
supplyside,1
starting,1
calculates,1
single,2
students,1
gap,10
teachers,3
strength,4
find,5
obvious,2
hangs,1
upside,1
down,2
private,6
public,48
earlychildhood,1
than,7
discuss,19
parentchild,1
park,1
childcare,1
service,34
preschool,1
informatization,1
+,1
draw,2
industrial,9
chart,3
profit,1
pattern,8
look,3
forward,2
direction,4
offer,7
department,6
scalefree,4
prone,1
researches,1
characterize,2
defense,3
perspective,15
achieving,2
equilibrium,3
way,11
achieve,7
train,2
guide,6
ability,7
inspired,2
fact,3
aiaided,1
response,5
oracle,2
psro,1
abstract,1
confrontation,2
agent,16
acting,1
attacker,2
defender,3
convolutional,2
cnn,4
qnetwork,1
dqn,1
extract,2
tensor,1
tackle,3
against,8
carefully,1
combining,1
weight,3
connectivity,2
parameters,3
delay,2
intrusions,1
balance,4
protecting,1
highweight,1
keeping,3
thinking,3
increasingly,7
attracted,1
attention,6
producing,2
wicked,2
promise,5
great,3
creating,3
responsive,2
specifically,6
administration,3
current,19
systematic,6
especially,10
context,6
recognizing,1
technological,5
advancement,5
outline,3
analyzing,8
top,3
keywords,2
articles,6
collected,4
web,2
database,6
scientometric,1
reveal,5
loose,1
remain,7
stage,6
combination,2
humancentered,1
insight,8
brought,2
shown,4
workshops,1
reinvigorate,1
notion,2
peoplecentered,2
commitments,1
relevance,1
rigor,2
—the,2
kingdom,2
saudi,3
arabia,2
enhancing,2
massive,3
recently,2
summit,1
sdaia,1
neom,1
launched,1
align,2
vision,8
open,4
wide,1
door,1
opportunity,5
narrow,1
skillset,2
introduction,6
aibased,14
facilitate,4
decisionmaker,2
tracking,3
optimizing,2
rendered,1
customer,9
business,15
importance,3
archiving,1
metadata,2
contain,3
chatbot,17
synthetic,1
employed,3
testbed,2
able,6
build,4
mechanism,7
retrieve,2
include,8
efficient,3
extraction,2
management,17
explanation,2
intelligencebased,1
becoming,3
essential,3
meet,2
standard,6
operate,1
transparent,3
understandable,1
explainable,2
manner,3
emerge,2
describing,3
explainability,3
full,1
view,6
required,7
risk,16
dealing,2
introduce,5
picture,1
needed,5
decisionoriented,1
illustrate,2
contribution,9
provenance,3
graphbased,2
proposes,3
sixws,1
securityaware,2
basis,7
providing,9
endusers,1
sufficient,2
metainformation,1
scenario,6
presented,9
provoke,1
commentary,1
perform,2
task,15
typically,1
requiring,1
currently,3
recognized,3
broader,1
radar,1
wideranging,1
alike,2
medical,11
imaging,6
phase,1
still,8
hurdles,2
user,20
confidence,1
adoption,5
narrative,2
overview,3
distributed,3
statistical,5
computeraided,1
diagnosis,1
automated,7
oncological,1
hybrid,4
respect,1
clinical,4
contouring,1
segmentation,5
prediction,11
histology,1
tumor,1
mutational,1
status,12
therapies,1
treatment,4
particularly,5
briefly,1
described,1
according,3
lung,1
cancer—being,1
extensively,2
malignancy,1
studied,2
imaging—has,1
illustrative,1
validation,4
datasharing,1
educational,9
workflow,2
protocols,1
eventually,1
resulting,3
timeconsuming,2
automatized,1
machine,26
permit,1
sophisticated,2
disease,9
characterization,1
integration,5
multipleomics,1
derived,2
pathology,1
genomic,1
proteomics,1
demographic,4
multidimensional,2
featuring,1
accelerate,3
transition,6
practice,14
plan,5
civil,3
directed,2
mindset,1
allow,4
talents,1
thrive,1
necessary,4
optimize,3
vaccination,2
contact,1
minimally,4
constrained,1
bound,2
preconceived,1
biases,7
outside,1
box,2
strategies;,2
capable,2
instructed,1
consider,2
political,8
discrimination,2
result,9
acknowledge,1
arise,2
consequence,6
categorize,1
normative,2
surrounding,2
addressing,3
background,3
rising,3
popularity,2
capability,4
fighting,1
sarscov2,1
coronavirus,2
objective,9
combating,3
scoping,2
peerreviewed,2
guided,1
arksey,1
omalley,1
pubmedmedline,1
google,3
scholar,6
searched,2
period,6
january,2
september,1
covid*,1
covid,1
synonyms,1
checked,1
screened,1
thematically,1
analyzed,2
initially,1
eligible,1
inclusion,5
architecture,15
n=6,1
common,7
empirical,8
disseminating,1
knowledge;,1
selftriage,1
personal,2
assessment;,1
exposure,3
notifications;,1
symptoms,1
aspects;,1
misinformation,4
fake,1
accomplish,1
following,3
ask,3
answer,4
questions;,1
create,8
records,2
history,4
use;,1
complete,2
reports;,1
simple,2
nonetheless,1
pose,2
consumer,19
acceptability,1
technical,7
usability,1
combat,1
infancy,2
gain,2
understanding,15
technologys,1
continuous,3
functionalities,1
usefulness,2
fight,1
psychology,1
cognitive,13
express,1
computational,3
modeling,3
easy,1
artificialintelligence,1
genetic,3
programming,2
semiautomatically,1
establish,2
whether,10
recovered,1
evolves,1
accounting,1
central,6
distribution,2
reaction,2
time,17
twoalternative,1
forcedchoice,1
generated,2
psychologically,1
plausible,1
extent,2
correctly,2
true,2
generating,2
virtually,1
infinite,1
regardless,1
complexity,6
discovery,4
increasing,12
marketing,1
banking,1
finance,7
agriculture,3
exploration,2
transport,1
creativity,1
manufacturing,7
closely,1
relate,2
urban,18
trending,1
areas—or,1
concepts—in,1
similarly,1
knowledge,12
perceive,2
advance,3
relationship,5
=,4
end,3
examine,5
perceived,4
australian,1
territories,1
methodological,1
employ,4
analytic,12
conduct,4
analyse,4
locationbased,1
twitter,1
australia,1
disclose,1
transformation,5
sustainability,8
development;,1
drone,2
automation,6
and;,1
technologies—such,1
robotics—is,1
buy,2
abandons,1
nonlife,1
insurance,11
coverage,9
consists,1
applying,5
clustering,1
shapley,1
xgboost,1
predictive,4
classification,3
embedded,2
technologicallybased,1
insurtech,2
real,4
contribute,5
customers’,1
thereby,2
gaining,2
proactive,2
prove,1
purchases,1
micropolicies,1
investigated,1
propensity,1
churn,2
effectively,6
quickly,1
grouped,1
predict,9
buying,1
behaviour,1
evolved,1
ubiquitous,1
indispensable,1
communicate,3
offering,3
replete,1
adaptive,3
primarily,1
maximize,3
sustain,1
users’,1
monetize,1
landscape,6
multiple,5
negative,3
decline,2
autonomy,5
incivility,1
conversation,1
facilitation,1
extremism,1
spread,6
disinformation,1
benevolent,2
architects,1
regulators,1
curb,1
worst,1
excesses,1
manipulative,3
advantage,3
imbalance,1
empower,1
control,19
boosting,2
literacy,3
resistance,1
manipulation,3
conceptual,4
map,6
begin,2
systematically,3
outlining,1
offline,1
differ,2
inextricable,1
encounter,2
persuasive,1
aiassisted,2
false,2
misleading,1
distracting,1
turn,2
counteract,1
world,10
distinguishing,1
behavioral,3
interventions—nudges,1
technocognition,1
boosts—we,1
boosts,1
people’s,1
agency,3
selfnudging,1
deliberate,1
ignorance,1
competencies,2
reasoning,1
resilience,3
aid,3
inoculation,1
foster,2
civility,1
protect,3
reason,2
attentiongrabbing,1
greenness,7
vital,3
role,12
supporting,5
dynamic,8
driving,5
force,2
valuable,2
solid,1
investigate,5
indices,4
geographically,1
weighted,1
regression,3
gwr,3
spatially,2
varied,3
environmental,5
typical,1
percentage,1
pland,1
aggregation,1
index,4
measure,11
abundance,1
fragmentation,3
metropolis,1
wuhan,1
china,4
selected,3
timeseries,1
extracted,3
annual,1
step,6
landsat,1
earth,2
engine,7
during,3
2000–2018,1
decreased,1
significantly,6
tended,1
fragmented,3
road,1
density,1
normalized,1
builtup,1
ndbi,1
terrain,1
elevation,1
slope,1
precipitation,1
found,8
correlate,1
locationspecific,1
emergence,6
coevolution,1
convergence,3
s&t,2
competitive,1
managers,7
others,2
publication,5
scholarly,1
metrics,3
visualizations,2
validated,1
exemplify,1
nsf,1
awards,1
topical,1
ucsd,1
coauthor,1
datadriven,5
priorities;,1
investment,5
performing,3
assessment,2
examination,1
oversight,5
controlling,1
algorithmic,5
legal,10
advocated,1
reliance,1
law,5
attractive,1
implementable,1
observable,1
procedural,2
safeguard,1
inherent,2
danger,1
itself,4
empty,1
shell,1
standin,1
justification,1
algorithmization,2
failing,2
protection,7
fundamental,1
right,6
complementing,1
sociolegal,2
humancomputer,1
loop,1
element,6
core,4
visible,1
conceptualises,1
personalises,1
decisionmaker’s,1
discretionary,1
power,14
proportionality,1
sense,1
gross,1
miscarriages,1
justice,1
deemed,1
feeling,1
heard,1
meaningfulness,1
tend,2
safer,1
manage,4
mobility,1
philosophical,1
instead,2
critically,2
appraising,1
subjectivity,2
humanmachine,1
shifting,1
changing,6
20th,2
century,3
safety,7
automation—be,1
airplane,1
automobilehave,1
sought,1
erase,1
errorprone,1
inefficient;,1
compensate,1
limits,1
human;,1
mould,1
complementary,1
irony,2
automation’,1
tension,3
therein;,1
superior,2
actually,2
operator,6
ensure,8
effectively;,1
inevitably,1
held,2
accountable,1
error,3
simultaneously,2
robot’,1
automobile,1
infrastructural,1
beliefs,2
dissolving,1
crashes,1
cannot,3
intervene,1
underlying,2
avs,2
freedom’,1
body,5
threaded,1
surveilled,1
reshaped,1
flow,3
socioeconomic,1
fixed,1
attribute,4
fitting,1
drawing,2
postphenomenological,1
embodiment,1
instrumentation,1
excerpts,1
fieldwork,1
rethinking,1
relationalities,1
constitute,3
humanity,1
scarce,1
absent,1
radiology,5
impede,1
resourcepoor,4
institution,14
local,4
equipment,1
personnel,5
expertise,2
datarights,1
trustworthiness,1
lowresource,1
settings,2
hampered,1
insufficient,1
diversity,1
nontransparent,1
participation,4
production,6
radaid,3
threepronged,1
integrated,3
implementation,6
phased,2
morethanadecade,1
nonprofit,1
united,3
low,8
middleincome,1
component,8
synergistically,1
foundation,2
care,14
disparities,1
augmented,2
radiologic,1
networking,2
incorporating,2
developments,6
delivers,1
testing,4
scaling,1
collaboration,24
enhance,5
adhere,1
integrity,3
equality,1
clear,5
systemic,2
trading,4
examining,1
discerns,1
peertopeer,1
second,8
advice,2
roboadvisers,1
close,3
advisory,1
regime,3
adequate,3
regard,3
third,2
regtech,1
streamline,1
compliance,1
competition,1
conflict,3
transparency,14
serve,2
guidance,1
beneficial,3
mitigating,2
automateddecision,1
adm,4
rise,3
selflearned,1
call,3
echoed,1
circles,1
fulfill,2
struggle,1
realized,1
concrete,1
indeed,1
ideal,2
translation,1
concerning,3
principle,9
nine,1
informational,1
stakeholdersensitive,1
consideration,5
stepbystep,1
exante,1
afterthought,1
called,4
vulnerability,1
vipar,4
score,6
rare,1
shooting,8
victimizations,2
likewise,1
focused,6
deterrence,4
vulnerable,2
certain,2
outreach,1
violence,2
victim,4
merit,1
usage,1
criminology,1
construct,3
compare,2
criminological,1
age,3
past,5
criminal,1
peer,2
predictors,1
graph,2
variable,4
logistic,2
verify,1
selection,6
analytical,1
involvement,5
suspects,2
outperform,3
predicting,1
fatal,1
nonfatal,1
presumption,1
innocence,1
nudge,13
steer,1
options,3
dark,8
sludge,8
alcohol,11
corporate,2
responsibility,2
csr,4
undermine,3
harms,6
normalize,1
encourage,2
consumption,3
aware,2
exploit,3
thought,1
harmful,2
exploiting,2
gamblers’,1
termed,3
harder,1
ai–funded,1
mitigation,1
iard,1
drinkaware,1
drinkwise,1
éducalcool;,1
coded,1
independent,5
raters,1
categorized,1
appear,3
responsible,3
drinking,2
norming,1
telling,1
priming,1
drinkers,1
verbal,1
pictorial,1
cues,1
drink,1
appearing,1
warn,1
fonts,1
colors,1
layouts,1
healthrelated,2
nudgetype,1
underlie,1
mixed,3
alternative,2
causation,1
arguments,1
nonalcohol,1
cause,2
conclusions,3
consumers’,1
evidence,3
revised,1
typology,2
literary,1
corpus,1
construction,1
sbm,7
quantitative,1
rapid,8
branch,2
sdgs,4
outlined,2
agenda,4
kms,3
drift,2
light,3
containing,2
english,2
date,2
bibliometric,3
linked,1
sdg12,3
ais,1
association,1
iii,2
managerial,5
represent,1
deliberation,7
risen,1
noted,1
greater,2
historically,1
marginalized,1
indigenous,1
fit,1
alaska,1
accounts,5
note,4
overlap,1
synergy,1
reading,1
historical,4
ethnographic,1
contexts—the,1
iroquois,1
confederation,1
peace,1
19th,1
ojibwa,1
village,2
santa,2
clara,2
pueblo,1
pre19th,1
yup’ik,1
century—and,1
contemporary,2
pueblo’s,1
constitution,1
reorganization,1
deliberative,2
democracy—from,1
robert,1
dahl,1
john,1
gastil—to,1
congruent,1
variation,2
tribal,3
respectful,1
equal,1
partially,2
range,1
included,4
tribes,2
wary,1
overgeneralizing,1
estimated,1
accessibility,2
active,3
yielding,2
operational,6
predictable,1
phenomenon,2
food,5
driven,2
stateoftheart,2
assist,4
farmers,3
demand,6
agtech,1
feed,1
tosses,1
farming,1
substantial,1
fourth,3
revolution,5
[40,1
ir],1
mobile,3
edge,10
mec,1
missioncritical,1
vehicular,4
collaborative,5
reduce,4
latency,3
partition,1
scheduling,1
tpsa,1
decide,1
workload,2
allocation,1
schedule,1
execution,3
offloaded,1
server,2
computation,1
offloading,3
delivery,1
markov,3
deterministic,4
gradient,5
transportation,2
failure,2
penalty,1
minimized,1
assignment,1
outstanding,2
prisma,1
nutrition,5
subsequent,1
dietary,2
adherence,2
indianalaskan,1
youth,4
december,1
pubmed,1
cinahl,1
cochrane,1
psychinfo,1
4point,1
criterion,1
established,5
checklist,1
assess,2
incorporated,1
adaptations,1
storytelling,1
communitybased,1
participatory,3
cooking,1
partnership,1
slightly,1
positive,3
direct,1
obesity,1
noncommunicable,1
effort,4
prominent,3
live,4
followed,4
suit,1
previous,3
drive,3
studying,1
portrayed,1
ramifications,1
expands,1
upon,1
categorizing,1
portrayal,1
fairly,1
realistic,2
shallow,1
multifaceted,1
handling,1
correct,1
sheets,1
statements,1
trusted,2
webpages,1
biomarker,2
mild,1
impairment,1
mci,3
alzheimer’s,1
dementia,1
earliest,1
linguistic,1
markers,2
word,1
utterance,1
sentence,3
potentially,2
preclinical,2
dialogue,3
aienabled,2
distinguish,1
normal,1
questioning,1
user’s,1
individualized,1
conversational,4
per,2
scale,2
favorably,1
additional,1
avenue,2
largescale,4
screening,1
neurocognitive,1
longitudinal,1
aging,1
outpatient,1
modern,2
grid,6
grand,1
intermittent,1
uncertain,1
renewable,3
loads,1
dimension,3
nonlinearity,3
realize,1
dispatch,2
transform,3
measurement,2
subsecond,2
feasibility,2
mind,1
voltage,2
line,1
formulate,1
deepqnetwork,1
effectiveness,6
extensive,4
side,3
powering,1
globally,2
comprehend,1
incorporate,2
scope,3
goes,2
beyond,2
far,1
follows,1
citizencentric,1
accessible,2
citizen,7
alleged,1
russian,1
bots,2
interference,1
elections,1
avoid,2
wrong,2
govern,1
deployment,2
cars,1
legislative,1
respond,2
military,2
race,1
productivity,1
upcoming,1
unemployment,3
comprehensively,1
book,1
deal,3
transformed,2
deepmind,1
epitomizes,1
visual,2
sorts,1
obstinate,1
chapter,7
started,2
general,3
mdp,1
clarified,1
stochastic,1
descent,1
sgdbased,1
optimizers,1
adam,1
nonspecific,1
multipolicy,1
multiobjective,1
comparison,3
copyright,1
integrate,1
series,2
unsupervised,1
unlock,1
deeper,1
execute,2
highlevel,3
art,1
realm,1
eventual,1
leave,2
readers,1
socalled,3
digitalization,1
interconnectedness,1
plethora,1
emergent,1
ledgers,1
dlt,1
undoubtedly,1
exciting,2
defining,2
optimum,1
struck,1
ensuring,3
proindustrial,1
innovationfriendly,1
guaranteeing,1
consumerfocused,1
standardization,3
leveraged,1
interventionary,1
strike,1
wellproven,1
bottomup,1
industryled,1
voluntary,1
analyze,8
readiness,1
focusing,1
standardssetting,1
legitimacy,7
european,2
union,2
resolve,2
crises,5
threatens,1
stability,1
whole,1
sound,2
pressing,1
forecasting,1
evaluating,1
throughput,2
output,7
distinct,1
arrangements,2
politicians;,1
systems;,1
hydm,2
politicians,1
together,1
preregistered,1
observed,3
quo,1
respondents,1
sole,1
illegitimate,1
policymaking,3
proceedings,1
papers,4
socioethical,1
aigenerated,2
content;,1
policies;,1
affordances,1
affordances;,1
learningbased,1
cocoa,1
ehealth,1
system;,1
implications;,1
censorship,1
foreign,4
consoles,1
china;,1
secure,2
standards;,1
baltic,1
sea,1
region,5
crossborder,1
registration,1
service;,1
situated,1
teaching,1
transformations;,1
surveillance,3
capitalism,1
technoeconomic,1
paradigm;,1
pandemic;,1
nextgeneration,1
television,1
broadcasting,1
copenhagen,1
huge,1
interconnected,1
discipline,3
broken,1
procurement,1
compensation,3
maintenance,1
intricate,1
reality,5
relatively,1
characterized,1
constant,1
compatibility,1
legacy,1
outdated,1
office,7
accomodating,1
flexible,1
managing,2
lots,1
sensitive,1
employee,3
bridging,1
transfer,2
basing,1
recruitment,1
constantly,2
establishing,3
replacement,2
destressing,1
maintaining,1
worklife,1
fast,5
array,2
distinctive,1
mainly,2
tactical,1
highest,5
strategiclevel,1
serious,2
repeatedly,3
recessions,1
applicability,2
exploitation,3
dataoriented,1
allrelevant,3
firms,6
external,4
affect,3
negatively,2
crisis,7
greek,2
firms’,2
2009–2014,1
led,4
interesting,2
revealing,1
affecting,1
sales,1
revenue,4
researched,1
boruta,1
exploited,2
strongly,2
hit,1
useful,4
them;,1
cope,1
promoting,1
reducing,3
poverty,2
exclusion,1
develops,1
threatening,1
disruption,2
decade,2
undergone,1
served,1
apart,1
formed,1
fusion,1
europe,1
ingenuity,1
london,1
amsterdam,1
vienna,1
stockholm,1
emphasis,2
continuously,1
shaping,3
paradigm,1
quantum,1
negotiation,2
international,10
computerized,2
learners,1
diplomatic,1
aiir,1
chaining,1
adopting,1
rational,1
remarkable,2
growth,6
southeast,1
asia,3
interested,1
promptly,1
thai,2
tpmap,2
official,2
alleviate,1
acquire,1
nontechnical,2
programmer,1
scientist,2
query,9
inaccurate,1
retrieved,1
miscommunication,1
selfservice,1
simply,2
fetch,1
easytouse,1
formats,2
statistics,2
representations,1
entity,7
intentions,1
rasa,1
opensource,2
yield,3
flscore,1
intent,2
endtoend,2
depending,2
returned,1
messaging,1
disrupting,1
insurers,1
worldwide,3
automatize,1
underwriting,1
claims,1
competitors,1
ann,1
responding,1
lifestyles,1
personalization,2
disrupt,1
chosen,1
publically,1
available,3
encompass,1
premiums,1
appropriate,3
accrual,1
optimization,5
shared,2
know,2
wellknown,1
matlab,1
r2019a,1
achieved,3
9fold,1
crossvalidation,1
gossip,2
analogous,1
pernicious,1
egregious,1
complacency,1
realizing,1
damaging,1
seriousness,1
encouraged,1
dignity,1
biometric,2
inclusive,3
deny,2
deem,1
truthtelling,1
around,6
responsibly,2
innovate,1
anticipatory,1
fabrication,1
molded,1
bridges,1
collective,6
oftentimes,1
assume,2
innovated,1
reconsider,1
undesirable,1
discover,1
wrongfully,1
structuring,1
theoretically,1
archaic,1
bring,3
aipersonnelmanagement,1
constraint,3
tables,1
clarify,1
helped,2
titled,1
apm,5
unfolds,1
comprise,2
organizational,2
employees’,1
staff,1
turnover,1
ai’s,3
likely,3
informative,1
responded,1
malik,1
2019’s,1
absence,1
importantly,1
ai–management,1
offered,1
mhapps,5
programmed,4
anxiety,1
depression,1
tempered,1
apps,1
efficacy,1
utilizing,2
informatics,1
covering,2
january–april,1
borrowed,1
pairing,2
combined,1
expanding,1
continued,2
person,2
forum,3
track,1
moods,1
therapist,1
clinician,1
ultimately,2
must,5
regulated,1
technofundamentalism,1
adds,1
small,1
fintech,4
fmai,4
producers,2
employer,5
