word,frequency
trustworthy,2
explainable,4
auditable,1
manageable,2
production,1
referred,1
aia,1
see,1
certain,1
added,1
instigator,1
thinking,1
outside,1
according,3
consultation,1
concerned,1
easier,1
anticipating,1
diagnosing,1
swiftly,1
experts,1
link,1
distance,1
reduced,1
comparison,1
altered,1
create,3
helped,1
receive,1
clients,1
accurate,2
trained,2
networkbased,1
regressionbased,1
premiums,1
predicted,1
incurred,1
parameters,2
gender,1
body,1
mass,1
index,2
children,1
smoking,1
habits,1
geolocation,1
displayed,1
analyzed,1
model’s,1
continue,2
expand,1
equity,1
fairness,4
bias,3
ecosystem,2
arise,1
along,1
pipelines,1
suggest,1
identifying,1
dealing,1
increase,3
formal,1
accountability,1
transparency,2
fat,2
extremely,1
domain,3
yet,1
utilization,2
settings,2
scant,2
instantiate,1
fatbased,2
privacyconstrained,1
dimensions,2
gaining,1
prominence,1
awareness,1
indicate,2
coexist,1
welldesigned,1
presenting,1
evaluating,1
functional,1
affinity,1
scenario,2
contrary,1
common,1
belief,1
negative,1
impact,4
applicable,1
variety,1
diagnostics,1
government,1
funds,1
allocation,1
broad,1
aibased,1
controversial,1
hence,1
contributes,1
worldwide,1
electrocardiogram,1
ecg,3
human,2
cardiac,2
investigated,1
topic,1
abnormalities,1
nowadays,1
expansion,1
signal,2
subbranches,1
deep,2
algorithmic,1
tracings,1
cardiovascular,1
save,1
expense,1
world,1
optimize,1
deeplearning,1
validation,2
mobilenetv2,2
vgg16,2
implementation,1
raspberry,1
showed,1
small,1
decrease,1
respectively,3
easy,1
cheaper,1
mobile,2
phones,1
watches,1
tshirts,1
increasing,1
usage,1
complex,1
raised,1
xai,20
accessible,1
explanations,3
nonexpert,1
generic,1
contextualizing,1
allowing,1
satisfaction,3
conduct,2
controlled,1
participants,1
versions,1
context,2
contextualization,1
significantly,1
close,1
interaction,2
appear,1
unplanned,2
readmission,6
negatively,1
wellness,1
hospital,2
undesirable,1
elderly,2
30day,2
≥,1
curated,1
frailty,2
comorbidities,2
highrisk,1
medications,1
largescale,1
category,1
catboost,1
curve,1
auc,1
find,2
prior,1
discharge,1
rehabilitation,1
facility,1
length,2
stay,1
indicators,1
strong,1
predictors,1
indepth,1
shapley,1
additive,1
shap,1
art,1
explainability,2
allow,1
understandable,2
represents,1
industry’s,1
vast,1
sensitive,1
centrality,1
societal,1
progress,1
innovation,1
degree,1
representative,1
screened,1
ieee,1
xplore,1
acm,1
library,1
scopus,1
web,1
complete,1
econlit,1
resulting,1
2000–2021,1
representing,1
analysed,1
classified,1
prevalence,1
stages,1
particularly,2
actuarial,1
simplification,1
distillation,1
combination,1
smaller,1
distinct,1
association,1
regularly,1
evolution,1
trust,1
moral,1
embedded,1
system’s,1
assessment,2
foci,1
proves,1
worthwhile,1
unique,1
directed,1
xai’s,1
simultaneously,1
contributing,1
definition,2
adapted,1
informed,1
systematic,1
remake,1
themselves,1
financially,1
operationally,1
per,1
markets,1
helping,2
moving,1
forward,1
embrace,1
fifth,1
industrial,2
revolution,1
fiber,1
optics,1
image,2
recognition,1
drones,1
needless,1
say,1
exception,1
insurtech,6
reach,1
accelerated,1
wearable,1
nanotechnologies,1
basic,1
transforming,2
customercentric,1
operational,2
excellence,1
seen,1
lowcost,1
efficiencies,1
enhancement,1
experience,1
greater,1
extent,1
fostering,1
politeness,8
embalms,1
parties,1
conversation,1
ease,1
wellintended,1
fall,1
manifestation,1
rudeness,1
complementarily,1
angstprone,1
communicated,1
hurt,1
lathered,1
novel,1
task,2
named,1
adaptive,1
dialogue,4
pads,2
incorporate,1
feedback,1
agents’,1
actions,2
mood,1
labeled,1
conversational,1
annotate,1
released,1
multidogo,1
appropriate,1
labels,1
endtoend,1
comprises,1
transformerbased,1
classifier,1
interacts,1
reinforced,1
politenessoriented,1
reward,2
forcing,1
agent,1
adapt,1
polite,1
encountering,1
dissatisfaction,1
train,1
simulators,1
corresponding,1
quantitative,1
qualitative,1
acreage,4
estimation,1
prime,1
fieldlevel,1
prudent,1
failure,1
event,1
ensuing,1
free,1
resolution,1
sentinel2,2
mapping,2
lands,1
regard,1
tamluk,1
subdivision,1
purba,1
medinipur,1
district,1
west,1
bengal,1
heterogeneous,1
mapped,1
respective,3
multispectral,1
nearest,1
neighbour,1
knn,2
plotlevel,1
cropland,2
frame,1
comprising,1
summer,1
boro,1
rice,1
vegetables,1
betel,2
vine,1
maps,1
overall,1
kappa,1
proved,1
leaf,1
cultivated,1
smallholder,1
readily,1
elsewhere,1
enumerating,1
