word,frequency
uganda,2
online,6
survey,5
respondent,8
twothirds,1
experienced,5
due,18
dietary,1
quality,20
worsened,3
measured,4
insecurity,9
scale,6
frequency,5
consumption,14
nutritionallyrich,1
proportion,1
insecure,1
increased,21
respectively,6
regular,2
fruits,1
decreased,2
compared,13
normal,2
probit,1
regression,6
incomepoor,1
dependent,3
labour,3
vulnerable,5
poorer,2
categories,2
likely,11
employ,3
foodbased,1
coping,2
strategy,29
pursuing,1
alternative,2
livelihoods,1
relied,1
savings,6
farmers,1
depended,1
great,8
extent,2
market,103
source,7
participation,5
social,55
schemes,1
respondents’,1
conversely,1
membership,1
loan,6
group,11
correlated,3
likelihood,1
suffering,2
reduction,9
suggest,19
ongoing,3
focus,7
change,41
developing,18
responsive,2
package,2
cushion,1
member,6
pushed,2
poverty,13
strong,3
institutions,3
medium,1
term,18
ensuring,2
supply,32
chain,23
particularly,2
available,4
nutrientdense,1
smart,4
city,11
collective,3
concepts,4
directed,1
efficient,4
technologically,1
advanced,1
greener,1
socially,1
inclusive,1
include,5
technical,3
economic,66
innovation,19
tossed,1
around,7
various,3
actors,5
politics,2
administration,1
urban,15
planning,3
2000s,1
establish,1
techbased,1
area,12
idea,2
conjunction,1
utilization,2
digital,6
represent,4
reaction,2
political,7
challenge,23
postindustrial,1
society,10
confronted,1
start,3
millennium,2
dealing,3
faced,2
environmental,30
pollution,5
demographic,1
population,7
growth,17
healthcare,7
scarcity,2
resource,7
broader,3
sense,2
nontechnical,1
life,10
sustainable,13
far,3
iotbased,1
sensor,2
network,12
applications,1
promising,1
minimizing,3
inefficiencies,1
existing,7
infrastructure,7
machine,1
successful,1
implementation,10
iotpowered,1
wireless,1
purpose,11
there,19
amount,2
handled,2
intelligently,1
throughout,2
discussed,2
detail,2
aipowered,1
iot,2
wsns,1
baseline,1
understanding,7
particular,4
work,12
empirically,2
investigate,18
official,1
announcement,4
regarding,8
fatality,1
volatility,28
united,10
state,15
consider,1
figures,2
sanitary,1
enhance,5
s&p,2
realized,11
robust,5
model,23
specifications,1
prolongation,1
important,11
challenging,3
activity,13
gold,28
safehaven,7
asset,19
phase,9
corresponding,3
timing,1
fiscal,6
monetary,5
stimuli,1
weakened,2
economy,15
highfrequency,1
served,1
december,4
2019–march,1
lost,1
march,3
17−april,1
weights,1
euro,2
stoxx,1
nikkei,1
wti,1
crude,16
oil,44
suggesting,4
expanded,1
flighttosafety,1
asset’,1
further,16
provide,27
insight,5
individual,6
institutional,8
guidance,1
policymakers,5
regulators,1
media,4
evolved,2
test,10
adaptability,1
shipping,4
container,6
port,7
triggers,1
ramifications,1
temporal,3
spatial,3
sequences,1
demand,11
comparing,1
event,10
2008–2009,3
primary,3
secondary,1
analyze,9
shortterm,1
difference,7
reason,3
variation,4
evolution,1
adaptive,2
terminal,2
operators,1
carriers,1
revolves,1
several,7
interrelated,2
chains;,1
aspects,3
structure,9
strategic,4
behavior,10
line,5
operators;,1
vessel,1
call,7
volume,3
handled;,1
connectivity,1
observed,6
players,1
involved,1
reveal,6
adaptation,4
mechanism,4
slow,2
steaming,1
differently,2
resulting,8
outcome,12
external,2
fit,1
within,11
complex,3
cargo,1
composition,1
background,7
unprecedented,9
caused,13
rapid,3
restrictive,1
enforced,1
down,2
severely,3
threatened,1
physical,10
mental,10
wellbeing,10
systematic,2
metaanalysis,1
determine,5
prevalence,6
anxiety,10
general,10
researchers,4
independently,2
searched,1
crosssectional,3
communitybased,1
published,2
august,4
pubmed,1
wos,1
embase,1
grey,1
manual,2
search,4
records,1
retrieved,3
included,5
yielded,1
estimated,4
overall,11
varied,2
tool,5
consistently,1
reported,14
factor,24
initial,5
peak,8
female,7
sex,1
younger,4
age,4
marriage,1
isolation,1
unemployment,2
student,2
status,6
hardship,3
low,15
educational,2
insufficient,2
knowledge,17
epidemiological,2
clinical,4
lifestyle,4
personality,1
variables,4
conclusions,3
disorders,1
normally,1
rate,12
substantial,4
targeted,2
populationlevel,1
lay,1
bare,2
fault,1
race,1
gender,3
education,9
affected,14
vulnerability,3
yet,8
consequence,9
extend,3
beyond,4
morbidity,1
mortality,4
temporarily,1
closing,1
sent,1
wave,11
raising,2
possibility,1
inequities,2
preexisting,2
current,12
resiliency,1
reinforced,1
disadvantage,1
especially,10
devastated,1
recession,12
address,8
precarity,2
material,6
indiana,1
manufacturing,6
loss,10
high,11
metro,1
ranked,1
hardest,1
hit,3
nationally,2
indicator,6
stand,1
bottom,2
quintile,1
longitudinal,3
=,6
person,4
fielded,1
2019–2020,1
again,1
indiana’s,1
stayathome,1
order,9
representative,2
probabilitybased,1
assessment,9
surveyweighted,1
multivariate,2
controlling,6
inequality,7
find,19
black,1
adults,5
whites,1
laid,1
off,2
unemployed,1
residents,1
college,2
degree,5
twice,1
not,30
completing,1
school,2
bachelor’s,1
women,10
together,5
contentions,1
matthew,1
disproportionately,2
affect,21
historically,1
disadvantaged,1
widening,1
strategically,2
deployed,1
relief,3
effort,5
longerterm,1
reform,5
needed,4
perennial,1
unequal,1
disaster,5
introduce,3
timevarying,8
tvpvar,2
extended,5
joint,1
connectedness,18
characterize,2
agricultural,3
commodity,12
price,34
spanning,1
july,2
systemwide,1
heterogeneous,3
driven,4
reached,3
european,12
governmental,2
debt,8
grains,1
livestock,1
sugar,1
soybean,2
tend,4
main,11
net,8
transmitter,4
corn,1
lean,2
hogs,1
cattle,1
wheat,1
receiver,4
pairwise,4
hand,4
only,10
equally,1
place,5
explaining,7
interconnectedness,2
finally,7
illustrate,4
chosen,1
normalization,1
technique,3
employed,2
design,5
optimization,3
allocation,2
downside,2
along,7
full,3
replication,1
code,1
httpsgithubcomgabauerdavidconnectednessapproach,1
verify,1
whether,9
carbon,18
emission,27
riskemission,2
nexus,4
employing,2
balanced,1
2003–2018,1
explore,13
mediation,4
technological,11
fully,4
considering,8
regional,9
heterogeneity,4
asymmetry,4
asymmetric,7
relationship,26
comprehensive,5
partnership,1
exists;,1
words,1
reduce,7
directly,3
indirect,2
mitigating,3
promoting,5
innovation;,1
heterogeneity;,1
quantile,3
specific,7
inhibitory,1
10th,1
reemphasized,1
indispensable,1
plastic,9
daily,5
personal,3
protective,2
equipment,3
ppes,2
singleuse,1
packaging,1
solution,8
owing,1
inherent,1
property,3
emerged,6
lifesavior,1
protecting,4
safety,1
frontline,1
workers,4
common,7
citizens,3
deemed,1
evil,2
polluter,4
indiscriminate,1
littering,1
mismanagement,3
amid,3
usage,1
waste,5
generation,1
dwell,1
upon,1
acting,1
protector,3
environment,5
utility,3
limitation,6
fate,2
equitable,1
appraisal,1
consumer,8
irresponsible,1
attitude,5
poor,2
awareness,7
stress,13
collection,1
operation,4
constraint,8
major,7
driver,3
leading,1
turn,3
managed,3
properly,1
complemented,1
circular,2
recycle,1
thereby,2
preventing,2
leakage,1
safeguard,1
decontamination,1
adopted,4
reprocessing,1
prioritize,1
guidelines,3
encouraging,1
adopt,3
safer,2
creation,1
need,10
hour,2
addition,8
causing,2
dramatic,3
damage,4
people,4
company,6
smes,7
small,6
mediumsized,1
enterprises,1
characteristics,8
lack,3
specialized,1
situation,3
even,5
harder,2
resulted,4
transformation,6
customer,8
managerial,1
gap,6
discuss,4
weaknesses,1
strength,2
face,5
help,14
organizational,5
drafted,1
conceptual,3
become,4
adapted,2
responded,4
scenario,4
found,10
form,6
mass,2
layoffs,1
temporary,2
permanent,1
closure,2
bootstrapping,1
digitalization,1
alliance,4
discussion,4
section,1
raise,5
demonstrate,7
improve,3
assist,1
seize,1
practical,8
adapt,1
principles,3
guide,1
own,2
plan,4
greater,6
flexibility,5
better,9
able,1
fund,9
revenue,2
shortfall,1
benefit,10
drop,2
percentage,1
point,3
lower,14
differential,1
persists,1
rebound,1
exposed,3
cash,5
holdings,1
evidence,17
recent,5
payouts,1
cannot,3
explained,3
leverage,2
neutrality,1
target,11
green,19
energy,35
provincial,1
westerlund,1
edgertons,1
cointegration,2
authors,4
stable,2
longrun,4
co2,3
determinant,4
breaks,2
local,3
asian,2
2007–2008,2
rmb,1
exchange,4
announced,2
mild,4
renewable,10
cointegrated,1
kuznets,2
curve,2
hypothesis,2
valid,1
long,9
run,3
contributor,3
augmented,3
mean,8
amg,1
consistent,4
csardl,2
concerning,2
switch,1
chinese,4
viable,1
abate,1
degradation,3
shift,3
considered,7
way,11
solve,1
depends,2
issue,13
ardlpmg,1
shortrun,5
1997–2017,1
whole,3
western,3
stimulates,1
negatively,11
influence,13
positively,7
granger,2
causality,5
existence,1
direction,4
display,1
unidirectional,1
exist,3
eastern,3
meanwhile,1
unidirectionally,1
cause,2
promote,2
analyzed,5
spillover,45
timedomain,1
diebold,5
yilmaz,5
barunik,1
krehlik,1
mainly,4
short,7
term;,1
moving,1
window,3
created,5
plummeting,1
triggering,1
circuit,1
breaker,1
suffer,2
heavy,1
exceeds,1
continue,4
uncertain,2
urgent,1
prominent,2
avoid,3
reestablish,1
credit,6
regulation,8
condition,13
simple,2
theoretical,4
strengthened,2
bank,28
interest,9
nonabatement,1
formerly,1
indifferent,1
abatement,3
redetermine,1
production,8
disaggregated,1
firmlevel,1
reinforcement,1
noncompliant,1
saw,1
decrease,5
difficulty,4
access,6
firms’,4
reduced,7
total,6
dissimilar,1
ways;,1
intensity,6
investing,6
adopting,2
facilities,2
simply,1
choose,1
produce,1
score,4
widely,4
touted,1
share,3
contrary,4
conventional,9
wisdom,1
present,10
affiliation,1
marketbased,2
accountingbased,1
position,4
intangible,3
controlled,1
positive,19
explanatory,1
power,5
covid,5
specifically,4
insignificant,1
specified,1
q1,2
year,12
contrast,6
internally,1
generated,1
economically,3
statistically,4
implosion,1
well,13
refinitiv,3
msci,1
capture,2
conclude,4
immunize,1
top,1
executives,2
multiple,7
stakeholder,9
gfc,13
ceo,5
greed,2
stance,1
corporate,24
responsibility,15
csr,19
prior,7
onset,2
shape,3
argue,4
associated,23
unbridled,1
pursuit,1
wealth,2
greedy,3
exhibit,2
myopic,1
neglect,1
personpay,1
interactionist,1
logic,1
theorize,1
willingness,1
invest,5
sensitive,3
type,3
pay,2
instrument,8
next,2
build,1
defining,1
feature,4
resilient,2
organization,5
expect,1
led,4
longer,3
recover,2
sample,8
hypotheses,3
uncertainty,16
stability,5
negative,14
unit,2
standard,4
deviation,1
stronger,6
competition,1
regulatory,5
capital,7
smaller,3
finding,2
banklevel,1
constructions,1
zscore,1
skewness,4
endogeneity,1
growing,3
assessing,3
banking,4
dimension,6
ten,3
pillars,1
decade,2
collected,6
database,1
2010–2019,1
accounting,4
odds,1
prediction,2
related,8
theory,7
resourcebased,1
view,6
confirmed,1
efficiency,4
environmentaware,1
digitization,1
rejected,1
contribution,2
valuation,1
going,3
against,9
agency,3
value,17
involvement,1
initiative,5
endorse,1
adoption,2
best,3
riskiness,1
board,5
selecting,1
disclosing,1
newly,2
brings,2
attention,9
desired,2
selfsufficiency,1
agriculture,7
periodically,1
entering,1
—,2
last,3
periurban,1
replaced,2
landuse,3
rendering,1
housing,1
transport,2
leisure,1
priority,4
trend,5
few,3
exception,3
essay,1
blind,1
spots,1
limited,6
consideration,6
ecological,1
riskrelated,1
inhabitants,1
shortage,2
climate,23
second,10
disregard,1
intensified,1
externalities,1
distant,1
lacking,1
nutrient,2
recycling,2
wastewater,1
replace,1
intensive,1
mineral,1
fertilizer,1
third,5
multifunctionality,1
provision,2
insurance,1
instance,1
maintenance,1
cultural,1
heritage,1
agrobiodiversity,1
spatially,1
explicit,1
metabolism,1
water,3
ecosystem,4
jointly,1
decisionmaking,3
decline,12
hospitality,4
experiencing,1
serious,2
problem,10
preserving,1
critical,4
helping,1
survive,2
investigated,1
little,2
known,1
movement,2
following,8
industrial,8
differenceindifference,2
engaging,2
communityrelated,1
immediate,1
employeerelated,1
pursue,1
improved,2
protect,2
employee,5
attracting,1
precrisis,2
rise,4
postcrisis,3
repo,2
securitization,2
victories,1
explain,4
finance,9
wins,1
emphasizes,2
lobbying,1
instrumental,3
central,5
increasingly,1
enjoys,1
infrastructural,2
stems,1
entanglement,2
publicsector,1
treasuries,1
govern,1
transacting,1
analytical,1
traces,1
ecb,2
motivated,1
shaped,4
policymaking,1
played,2
part,7
fending,1
transaction,3
tax,2
shoring,1
rebuilding,1
shed,2
light,3
aim,14
timefrequency,3
instability,2
geopolitical,3
usa,2
europe,6
coherence,2
wavelet,2
waveletbased,1
31st,2
1st,2
usepu,1
index,18
longterm,7
depicted,1
initially,1
viewed,1
productivity,7
intensify,2
pandemic’s,1
severeness,4
similarly,3
indices,5
gdp,3
electricity,1
comovement,2
recommended,2
generate,2
sanctions,1
bivariate,1
generalized,4
autoregressive,2
heteroskedasticity,1
world,19
dominant,3
classes—,1
represented,1
sovereign,3
bond,16
rates—to,1
class,3
covid19’s,1
days,2
specify,1
noteworthy,2
corelationship,1
vix,4
massive,3
fear,6
german,1
safe,8
option,1
diet,2
link,4
living,2
labor,2
distancing,6
involving,1
close,2
contact,1
logistics,3
examined,5
ifpris,1
equilibrium,1
linked,4
simulations,1
deeper,2
concentrated,2
south,2
asia,4
subsaharan,1
africa,3
rural,3
covid19related,6
lockdown,8
fall,4
output,1
soften,1
million,13
projected,1
extreme,1
decomposition,1
assuming,1
uniform,1
underestimate,1
onethird,1
emphasizing,1
refined,1
biodiversity,16
underpins,1
fundamental,1
human,9
clean,1
aichi,3
leaders,2
despite,3
conservation,6
met,1
failure,2
date,3
rare,1
scope,2
here,2
party,5
accordance,1
accountability,2
inadequate,1
enable,2
recommend,5
post2020,1
minimum,2
achieve,3
vision,1
substantially,2
variety,1
deployment,1
payments,1
science–policy,1
interfaces,1
integrate,3
indigenous,1
compliance,3
monitoring,3
transparent,1
credible,1
parties’,1
liquidity,3
borrower,1
assistance,3
programs,2
easing,1
moderated,1
countercyclical,1
prudential,1
abnormal,2
influencing,3
visit,5
intention,8
destination,3
image,2
postcovid19,5
sociopsychological,1
selected,3
analyse,7
tourists’,1
additionally,6
mediates,1
inevitably,2
tourist,1
century,1
adversary,1
coalition,1
adversariesnot,1
nazi,1
germany,1
imperial,1
japan,2
soviet,1
unionhas,1
ever,2
percent,1
sole,1
fast,1
emerging,5
superpower,1
rival,1
eclipse,1
want,1
grand,3
game,2
draw,2
rich,1
base,3
decades’,1
worth,1
document,4
leaked,1
memoirs,1
careful,1
china’s,4
conduct,1
history,1
end,5
cold,2
war,2
readers,1
behind,1
party’s,1
closed,1
doors,1
book,3
uncovers,1
beijing’s,2
methodical,1
displace,1
america,2
sequential,1
displacement,1
profoundly,1
perception,6
american,2
powerthe,1
populist,5
elections,1
ironically,1
page,1
playbook,1
undermine,1
ambitions,1
strengthen,1
competing,3
dollarfordollar,1
shipforship,1
loanforloan,1
retail,6
extant,1
acknowledged,1
still,2
vary,4
posed,2
series,2
statements,1
examining,2
relative,2
namely,2
optimism,1
deliberative,2
thinking,2
precautionary,1
trading,2
artificial,5
neural,1
ann,1
revealed,7
exerting,1
strongest,4
followed,2
contribute,6
inferences,1
union,3
competitive,1
account,1
complexity,5
eci,2
brexit,4
episodes,1
growthenergyemissions,1
theoretically,2
traditional,2
ekc,2
onestep,1
moment,3
sys,1
gmm,1
eumacro,1
real,2
per,4
capita,1
macro,1
region,15
lead,2
greece,3
bailout,3
international,7
accelerate,2
heighten,1
excluded,1
holds,1
vital,1
suggested,2
postbrexit,1
euuk,1
relation,2
focusing,2
nutritional,1
middleincome,3
covers,1
english,1
french,1
spanish,1
portuguese,1
confirm,2
severity,1
spared,1
accessibility,2
reasonably,1
solid,4
disrupted,3
clear,3
availability,3
resisted,1
disruption,18
came,1
majority,3
cope,2
severe,6
grocery,1
stores,1
supermarkets,1
billion,4
dollar,2
profit,3
discretionary,3
largest,1
basic,3
remaining,1
bad,3
dominate,2
good,5
influenced,1
&,3
esdc,2
crash,3
equity,5
adding,2
highest,4
effectiveness,9
result,4
similar,3
backdrop,1
exponentially,1
postcovid,1
baruník,1
křehlík,1
january,4
fixed,1
altering,1
performing,1
subsample,2
oneway,1
fixedincome,1
observe,3
intergroup,1
frequencybased,1
pronounced,3
except,1
disconnection,1
troughs,2
climatefriendly,1
eurozone,1
shale,3
revolution,3
drives,1
association,5
alternate,1
enhanced,1
determining,2
smooth,1
transition,3
professional,2
physicians,5
subjected,1
workload,1
leaving,1
psychological,8
distress,13
aimed,3
burnout,7
job,10
satisfaction,8
jordan,1
opinions,1
mixedmethod,1
structured,1
webbased,1
questionnaire,4
semistructured,2
10item,1
measureshort,1
version,1
bms,1
5item,1
sijs,1
occupational,1
herzbergs,1
twofactor,1
motivation,1
demandsresources,1
descriptive,1
statistics,1
inductive,1
thematic,3
quantitative,2
qualitative,2
working,7
loaded,2
hospitals,2
night,1
sufficient,1
tested,2
sarscov2,2
practitioner,1
specialist,2
salaries,3
predicted,1
besides,2
themes,1
workinduced,1
decisiondriven,1
satisfactory,1
dissatisfactory,1
doctorpatient,1
communication,2
skills,2
burden,4
reliable,3
implemented,1
aiming,2
enhancing,3
evidencebased,2
decisions,2
proper,1
believed,1
crucial,2
primarily,3
seek,2
posing,1
adversely,1
pakistan,10
5thmostpopulous,1
nation,3
recorded,1
thirdhighest,1
positivity,2
26thhighest,1
death,8
toll,2
29th,1
number,4
june,8
appeared,3
mid,1
ended,1
midjuly,1
early,3
november,1
witnessed,2
climax,1
middecember,1
midmarch,2
exhibited,3
patients,1
commenced,1
skyrocket,1
april,6
gradually,2
restrictions,5
territories,1
recovered,2
infectious,2
pakistani,2
gpd,2
–005,1
intervened,1
lives,4
imf,1
bounced,1
back,2
happened,1
disequilibrium,1
occurred,2
encountered,1
feeble,1
fragile,1
reopen,1
cycle,1
strict,3
preventive,1
minimize,2
covd19,1
attributes,1
malaysian,1
dividend,1
post,1
investigation,1
size,4
exerts,1
splitting,1
matter,2
diversity,2
inverse,1
meetings,2
audit,16
committee,1
seemed,1
pre,1
providing,3
example,2
instigated,1
utilise,1
google,1
gsv,5
proxy,2
keyword,1
markedly,1
latefebruary,1
declining,2
broadly,1
engelberg,1
gao,1
internet,2
induces,1
faster,3
information,10
flow,4
identified,3
macroeconomic,2
yields,2
searching,2
buy,1
barber,1
odean,1
resolve,1
just,2
itself,3
impacted,2
blocks,1
mainstream,1
responding,2
justintime,1
zeroinventory,1
humanitarian,3
learned,4
managing,2
pandemicrelated,1
facing,2
norm,1
disruptive,2
forces,1
overcome,1
relate,3
preparedness,2
mobilization,1
standardization,1
collaboration,4
brace,1
manage,1
weak,2
memory,2
sudden,1
clearly,2
differentiate,1
capability,9
studied,1
amc,1
intelligence,2
analytics,3
aiscac,1
moderating,2
dynamism,2
indian,1
auto,1
component,3
warp,1
pls,1
variancebased,1
equation,3
modelling,3
mediating,3
intelligencepowered,2
nuanced,1
relational,1
noted,1
numerous,1
answer,2
arise,1
gasoline,2
heating,2
natural,4
gas,7
oilnatural,1
construct,3
combining,1
tvpvarsv,1
obtain,1
directional,2
summarize,2
follows,2
crash;,1
sharply,1
doesnt,1
decouple,1
markets;,1
receiver;,1
backlash,1
globalization,1
ushered,1
nationalist,1
challenged,1
core,4
liberal,2
startling,1
urgency,1
wealthy,1
trade,2
offshoring,1
automation,1
steadily,1
wages,1
1970s,1
employment,3
initiated,1
deterioration,1
exacerbating,1
depressed,1
towns,1
thriving,1
catalyzed,1
divisions,1
already,1
suffered,1
downturn,4
metropolitan,1
superstar,1
serviceoriented,1
agglomerate,1
electoral,2
rules,3
democracy,2
success,2
renewed,2
require,3
rejuvenation,1
distressed,1
stark,1
varying,1
countrylevel,2
capitalism,1
potentially,1
possible,4
detrimental,3
arising,1
virus,4
tackle,3
extraordinary,2
heat,1
bicycle,4
lowcost,1
incentivized,1
cycling,4
provisionally,1
redistributing,1
street,1
space,1
traffic,1
scrape,1
counts,2
counters,1
combine,1
completed,3
popup,2
bike,2
lane,2
road,1
projects,2
provisional,2
built,1
calculate,1
habits,1
sticky,1
halted,1
hurting,1
pushing,1
bankruptcy,2
academic,6
debates,1
radically,1
preserve,1
suppliers,1
creditor,2
inefficient,1
hibernation,1
incurring,1
expenses,1
necessary,1
withstand,1
remain,3
alive,2
until,2
subdues,1
fourth,1
legal,1
illequipped,1
exogenous,1
systemic,1
hard,1
implement,1
entail,1
tradeoffs,1
synchronization,1
emu,2
relevant,2
indication,2
comparable,1
currency,3
consists,1
financially,1
sensible,2
fragmentation,2
whereupon,1
certain,3
others,4
latter,1
fuels,1
fragility,1
practically,1
stipulates,1
selffulfilling,1
spans,1
september,1
height,1
reverted,1
pre2009,1
appear,2
transmit,1
periphery,2
occasionally,1
disparities,3
investigating,1
identify,8
pairs,2
exercise,1
bilateral,1
italy,2
spain,1
fact,2
concern,7
integration,2
brought,3
vast,1
action,5
crosssection,2
expectation,3
responsible,2
ownership,1
orientation,1
distracted,1
away,1
reward,1
changed,2
middle,1
north,2
mena,3
eighteen,1
scalerevised,1
iesr,3
family,13
perceived,12
pss,1
stressful,1
reporting,3
participants,4
felt,1
horrified,1
apprehensive,1
helpless,1
aged,1
residing,1
p<0005,1
receiving,1
paying,1
spending,2
resting,1
started,1
encouraged,2
intervention,11
things,1
walks,1
nursing,8
organisation,1
reflective,1
piece,1
describe,1
facetoface,1
teaching,2
converted,1
virtual,2
remote,4
suspended,1
caribbean,2
contextual,2
attendant,1
affordability,1
reliability,1
seem,3
shown,6
adequate,1
preplanned,1
body,4
recovering,1
quickly,1
occurrences,1
threaten,1
exacerbate,2
undernutrition,4
lmics,2
pessimistic,1
moderate,1
optimistic,1
2020–2022,1
miragrodep,1
saved,1
optima,1
nutrition,11
pandemicinduced,1
child,11
stunting,4
wasting,1
maternal,3
anaemia,2
children,8
born,2
bmi,2
excess,2
maximize,2
nonstunted,1
additional,6
wasted,1
stunted,2
us297,1
us12,1
scaling,1
donors,1
maintain,2
ensure,1
trust,3
markets’,1
hightrust,1
fellow,1
countries’,1
lending,4
amplify,1
weaken,1
apply,3
methodology,1
weaker,1
intermediary,1
ease,1
hong,1
kong,1
partial,2
compare,4
density,2
clustering,2
contain,1
slowdown,1
pressures,1
appetite,1
reassesses,1
haven,7
bitcoin,6
imposing,1
reducing,3
shelter,1
variability,1
assembly,1
goal,8
adolescents,1
undernourished,1
underweight,1
deficient,1
micronutrients,1
increasing,4
commitment,2
crippled,1
exacerbated,4
reversed,1
improvement,4
lowincome,2
highlights,2
protection,3
sanitation,1
hygiene,1
lancet,1
regain,1
progress,2
targeting,1
funding,2
statelevel,1
story,2
reinforces,1
multisectoral,1
underlying,2
enabling,1
wellresourced,1
essential,7
summit,1
unite,1
unfinished,1
agenda—now,1
amplified,1
objective,4
chronic,3
caregiving,3
caregiver,12
noncaregivers,2
psychosocial,3
pittsburgh,1
supplement,1
concurrent,1
depression,2
fatigue,2
sleep,2
disturbance,2
loneliness,2
sociodemographic,2
stressors,2
<,2
worries,1
personalmedical,1
care,2
cognitivebehavioralemotional,1
duties,2
stresshealth,1
receive,1
traditionally,1
continuity,1
articles,1
covered,1
overarching,1
financerelated,1
existential,1
paper’s,1
lies,1
espoused,1
literature’s,1
claim,1
beneficial,1
advancements,1
smes’,2
ability,4
responsiveness,1
openness,1
advantage,3
opportunitiesvictory,1
durability,1
play,5
out,1
creating,2
threats,1
fintech,5
ftps,6
commercial,3
required,2
selfdesigned,1
distributed,3
gathered,1
usefulness,1
interestingly,1
meaning,1
shortcomings,1
recognizes,1
understand,2
quick,1
urbanization,1
municipal,1
compounding,1
cswm,3
hugely,2
vehicle,4
routing,4
triple,1
incorporate,1
fleets,1
operating,3
multiechelon,1
entirely,1
optimizer,2
amseo,2
introduced,1
perform,1
simulated,2
annealing,1
seo,1
disposal,1
achievable,1
framing,1
echelons,1
significance,2
designmethodologyapproach,2
desk,1
fees,2
auditor,3
procedure,3
personnel,2
believe,3
toughest,1
clients,2
largely,2
ultimately,2
pose,2
workfromhome,2
blockchain,1
adaptable,1
home,1
relaxations,1
requirements,1
corporations,1
earnings,3
originalityvalue,2
authors’,1
fill,2
auditing,1
islamic,12
comparatively,1
epu,1
sukuk,1
predictors,1
conventionalislamic,1
envoirnmental,2
warranting,1
connection,2
imbalances,4
vertical,3
vfi,3
dualperspectives,1
indicated,2
affecting,1
inhibits,1
upgrade,1
ministries,1
offices,1
revisit,1
machinism,1
determination,2
revised,1
machanisim,1
userfriendly,1
actual,1
rising,2
maximization,1
expacted,1
suggestion,1
active,1
makers,2
upgradation,1
estimator,2
distributions,1
5min,1
kurtosis,3
jump,6
computed,1
reflect,4
notable,1
relatively,2
studying,1
difficult,2
patchy,1
lowfrequency1–3,1
complement,1
established,2
helpline,2
revealed’,1
range,1
topics4–9,1
peaked,1
weeks,2
prepandemic,1
later,2
violence,1
suicidal,1
ideation,1
prevalent,1
pattern,3
apparent,2
subsequent,1
suiciderelated,1
containment,1
became,1
stringent,1
implies,1
allay,1
gleaned,1
statistical,1
pneumonia,1
unknown,1
aetiology,1
wuhan,1
causative,1
organism,1
7th,1
ncov,1
2019ncov,1
renamed,1
acute,1
respiratory,1
syndrome,1
infected,2
imposed,1
surgical,2
trainees,1
redeployment,1
fulltime,1
introduction,1
forced,1
laboratories,1
unrelated,1
stifled,1
slowed,1
endeavours,1
whilst,1
charities,1
endured,2
strains,1
reshaped,1
alongside,1
uprise,1
telecommunication,1
platforms,1
training,2
ascertain,1
come,1
evaluation,1
recognition,1
fundamentally,1
addressed,2
integrated,2
naturebased,1
nbs,4
hailed,1
pathway,1
synergies,1
agenda,3
incomplete,1
hinders,1
refining,1
conservation;,1
track,1
predict,2
move,1
collapse;,1
improving,1
